Word: serai, Count: 697, Score: ⬛⬛⬛🟨⬛
Word: spark, Count: 1948, Score: ⬛⬛⬛⬛⬛
Word: speug, Count: 1948, Score: ⬛⬛🟨⬛⬛
Word: unite, Count: 1948, Score: ⬛⬛⬛⬛⬛
Word: untie, Count: 1948, Score: ⬛⬛⬛⬛⬛
Word: diota, Count: 1949, Score: ⬛⬛⬛⬛🟨
Word: fresh, Count: 1949, Score: ⬛⬛⬛🟨⬛
Word: noisy, Count: 1949, Score: ⬛⬛⬛🟨⬛
Word: shelf, Count: 1949, Score: ⬛⬛⬛⬛⬛
Word: clons, Count: 1950, Score: ⬛⬛⬛⬛⬛
Word: deids, Count: 1950, Score: ⬛⬛⬛⬛⬛
Word: desis, Count: 1950, Score: ⬛⬛⬛⬛⬛
Word: hurls, Count: 1950, Score: ⬛⬛⬛⬛⬛
Word: idees, Count: 1950, Score: ⬛⬛⬛⬛⬛
Word: sided, Count: 1950, Score: ⬛⬛⬛⬛⬛
Word: sides, Count: 1950, Score: ⬛⬛⬛⬛⬛
Word: toney, Count: 1950, Score: ⬛⬛⬛⬛⬛
Word: virls, Count: 1950, Score: ⬛⬛⬛⬛⬛
Word: vrils, Count: 1950, Score: ⬛⬛⬛⬛⬛
Word: ceres, Count: 1951, Score: ⬛⬛⬛⬛⬛
Word: crash, Count: 1951, Score: ⬛⬛⬛🟨⬛
Word: crees, Count: 1951, Score: ⬛⬛⬛⬛⬛
Word: cress, Count: 1951, Score: ⬛⬛⬛⬛⬛
Word: relic, Count: 1951, Score: ⬛⬛⬛⬛⬛
Word: scree, Count: 1951, Score: ⬛⬛⬛⬛⬛
Word: styes, Count: 1951, Score: ⬛⬛⬛⬛⬛
Word: styte, Count: 1951, Score: ⬛⬛⬛⬛⬛
Word: tyees, Count: 1951, Score: ⬛⬛⬛⬛⬛
Word: yests, Count: 1951, Score: ⬛⬛⬛⬛⬛
Word: yetts, Count: 1951, Score: ⬛⬛⬛⬛⬛
Word: auras, Count: 1952, Score: ⬛⬛⬛⬛⬛
Word: lovie, Count: 1952, Score: ⬛⬛⬛⬛⬛
Word: nisei, Count: 1952, Score: ⬛⬛🟨⬛⬛
Word: olive, Count: 1952, Score: ⬛⬛⬛⬛⬛
Word: orgue, Count: 1952, Score: ⬛⬛⬛⬛⬛
Word: rogue, Count: 1952, Score: ⬛⬛⬛⬛⬛
Word: rouge, Count: 1952, Score: ⬛⬛⬛⬛⬛
Word: rusas, Count: 1952, Score: ⬛⬛⬛⬛⬛
Word: sarus, Count: 1952, Score: ⬛⬛⬛⬛⬛
Word: suras, Count: 1952, Score: ⬛⬛⬛⬛⬛
Word: surra, Count: 1952, Score: ⬛⬛⬛⬛⬛
Word: voile, Count: 1952, Score: ⬛⬛⬛⬛⬛
Word: danks, Count: 1953, Score: ⬛⬛⬛⬛⬛
Word: gleam, Count: 1953, Score: ⬛⬛⬛⬛⬛
Word: opter, Count: 1953, Score: ⬛⬛⬛⬛⬛
Word: repot, Count: 1953, Score: ⬛⬛⬛⬛⬛
Word: toper, Count: 1953, Score: ⬛⬛⬛⬛⬛
Word: trope, Count: 1953, Score: ⬛⬛⬛⬛⬛
Word: uveal, Count: 1953, Score: ⬛⬛🟨⬛⬛
Word: aiyee, Count: 1954, Score: 🟨⬛⬛⬛⬛
Word: calps, Count: 1954, Score: ⬛⬛⬛⬛⬛
Word: clags, Count: 1954, Score: ⬛⬛⬛⬛⬛
Word: claps, Count: 1954, Score: ⬛⬛⬛⬛⬛
Word: clasp, Count: 1954, Score: ⬛⬛⬛⬛⬛
Word: scalp, Count: 1954, Score: ⬛⬛⬛⬛⬛
Word: yowie, Count: 1954, Score: ⬛⬛⬛⬛🟨
Word: bancs, Count: 1955, Score: ⬛⬛⬛⬛⬛
Word: bibes, Count: 1955, Score: ⬛⬛⬛⬛⬛
Word: bises, Count: 1955, Score: ⬛⬛⬛⬛⬛
Word: calms, Count: 1955, Score: ⬛⬛⬛⬛⬛
Word: clams, Count: 1955, Score: ⬛⬛⬛⬛⬛
Word: shirt, Count: 1955, Score: ⬛⬛⬛⬛⬛
Word: silty, Count: 1955, Score: ⬛⬛⬛⬛⬛
Word: styli, Count: 1955, Score: ⬛⬛⬛⬛⬛
Word: lotus, Count: 1956, Score: ⬛⬛⬛⬛⬛
Word: louts, Count: 1956, Score: ⬛⬛⬛⬛⬛
Word: sebum, Count: 1956, Score: ⬛⬛⬛⬛⬛
Word: spirt, Count: 1956, Score: ⬛⬛⬛⬛⬛
Word: sprit, Count: 1956, Score: ⬛⬛⬛⬛⬛
Word: stirp, Count: 1956, Score: ⬛⬛⬛⬛⬛
Word: strip, Count: 1956, Score: ⬛⬛⬛⬛⬛
Word: tolus, Count: 1956, Score: ⬛⬛⬛⬛⬛
Word: torah, Count: 1956, Score: ⬛⬛⬛⬛⬛
Word: trips, Count: 1956, Score: ⬛⬛⬛⬛⬛
Word: brits, Count: 1957, Score: ⬛⬛⬛⬛⬛
Word: fraps, Count: 1957, Score: ⬛⬛⬛⬛⬛
Word: jutes, Count: 1957, Score: ⬛⬛⬛⬛⬛
Word: siege, Count: 1957, Score: ⬛⬛⬛⬛⬛
Word: skort, Count: 1957, Score: ⬛⬛⬛⬛⬛
Word: stork, Count: 1957, Score: ⬛⬛⬛⬛⬛
Word: torsk, Count: 1957, Score: ⬛⬛⬛⬛⬛
Word: alate, Count: 1958, Score: ⬛⬛⬛⬛⬛
Word: ammos, Count: 1958, Score: ⬛⬛⬛⬛⬛
Word: elate, Count: 1958, Score: ⬛⬛⬛⬛⬛
Word: kaneh, Count: 1958, Score: ⬛⬛⬛⬛⬛
Word: latte, Count: 1958, Score: ⬛⬛⬛⬛⬛
Word: minos, Count: 1958, Score: ⬛⬛⬛⬛⬛
Word: omasa, Count: 1958, Score: ⬛⬛⬛⬛⬛
Word: somas, Count: 1958, Score: ⬛⬛⬛⬛⬛
Word: talea, Count: 1958, Score: ⬛⬛⬛⬛⬛
Word: telae, Count: 1958, Score: ⬛⬛⬛⬛⬛
Word: apron, Count: 1959, Score: ⬛⬛⬛⬛⬛
Word: barks, Count: 1959, Score: ⬛⬛⬛⬛⬛
Word: braks, Count: 1959, Score: ⬛⬛⬛⬛⬛
Word: defat, Count: 1959, Score: ⬛⬛⬛⬛⬛
Word: elint, Count: 1959, Score: ⬛⬛⬛⬛⬛
Word: enlit, Count: 1959, Score: ⬛⬛⬛⬛⬛
Word: fated, Count: 1959, Score: ⬛⬛⬛⬛⬛
Word: gyros, Count: 1959, Score: ⬛⬛⬛⬛⬛
Word: inlet, Count: 1959, Score: ⬛⬛⬛⬛⬛
Word: intel, Count: 1959, Score: ⬛⬛⬛⬛⬛
Word: kbars, Count: 1959, Score: ⬛⬛⬛⬛⬛
Word: krabs, Count: 1959, Score: ⬛⬛⬛⬛⬛
Word: lenti, Count: 1959, Score: ⬛⬛⬛⬛⬛
Word: manor, Count: 1959, Score: ⬛⬛⬛⬛⬛
Word: maron, Count: 1959, Score: ⬛⬛⬛⬛⬛
Word: norma, Count: 1959, Score: ⬛⬛⬛⬛⬛
Word: pipes, Count: 1959, Score: ⬛⬛⬛⬛⬛
Word: pises, Count: 1959, Score: ⬛⬛⬛⬛⬛
Word: roman, Count: 1959, Score: ⬛⬛⬛⬛⬛
Word: sipes, Count: 1959, Score: ⬛⬛⬛⬛⬛
Word: spies, Count: 1959, Score: ⬛⬛⬛⬛⬛
Word: clote, Count: 1960, Score: ⬛⬛⬛⬛⬛
Word: shiva, Count: 1960, Score: ⬛⬛⬛⬛⬛
Word: telco, Count: 1960, Score: ⬛⬛⬛⬛⬛
Word: birds, Count: 1961, Score: ⬛⬛⬛⬛⬛
Word: dribs, Count: 1961, Score: ⬛⬛⬛⬛⬛
Word: slues, Count: 1961, Score: ⬛⬛⬛⬛⬛
Word: sluse, Count: 1961, Score: ⬛⬛⬛⬛⬛
Word: adsum, Count: 1962, Score: ⬛⬛🟨⬛⬛
Word: brews, Count: 1962, Score: ⬛⬛⬛⬛⬛
Word: frape, Count: 1962, Score: ⬛⬛⬛⬛⬛
Word: maneb, Count: 1962, Score: ⬛⬛⬛⬛⬛
Word: waney, Count: 1962, Score: ⬛⬛⬛⬛⬛
Word: cakey, Count: 1963, Score: ⬛⬛⬛⬛⬛
Word: pekan, Count: 1963, Score: ⬛⬛⬛⬛⬛
Word: pyros, Count: 1963, Score: ⬛⬛⬛⬛⬛
Word: yorps, Count: 1963, Score: ⬛⬛⬛⬛⬛
Word: algor, Count: 1964, Score: ⬛⬛⬛⬛⬛
Word: argol, Count: 1964, Score: ⬛⬛⬛⬛⬛
Word: foxes, Count: 1964, Score: ⬛⬛⬛⬛⬛
Word: goral, Count: 1964, Score: ⬛⬛⬛⬛⬛
Word: largo, Count: 1964, Score: ⬛⬛⬛⬛⬛
Word: rolag, Count: 1964, Score: ⬛⬛⬛⬛⬛
Word: recto, Count: 1966, Score: ⬛⬛⬛⬛⬛
Word: girds, Count: 1967, Score: ⬛⬛⬛⬛⬛
Word: grids, Count: 1967, Score: ⬛⬛⬛⬛⬛
Word: palsy, Count: 1967, Score: ⬛⬛⬛🟨⬛
Word: pavis, Count: 1967, Score: ⬛⬛⬛⬛⬛
Word: aleck, Count: 1968, Score: ⬛⬛🟨⬛⬛
Word: arete, Count: 1968, Score: ⬛⬛⬛⬛⬛
Word: arett, Count: 1968, Score: ⬛⬛⬛⬛⬛
Word: arret, Count: 1968, Score: ⬛⬛⬛⬛⬛
Word: eater, Count: 1968, Score: ⬛⬛⬛⬛⬛
Word: mewls, Count: 1968, Score: ⬛⬛⬛⬛⬛
Word: rater, Count: 1968, Score: ⬛⬛⬛⬛⬛
Word: reata, Count: 1968, Score: ⬛⬛⬛⬛⬛
Word: reate, Count: 1968, Score: ⬛⬛⬛⬛⬛
Word: sagos, Count: 1968, Score: ⬛⬛⬛⬛⬛
Word: tarre, Count: 1968, Score: ⬛⬛⬛⬛⬛
Word: tater, Count: 1968, Score: ⬛⬛⬛⬛⬛
Word: terra, Count: 1968, Score: ⬛⬛⬛⬛⬛
Word: tetra, Count: 1968, Score: ⬛⬛⬛⬛⬛
Word: treat, Count: 1968, Score: ⬛⬛⬛⬛⬛
Word: awdls, Count: 1969, Score: ⬛⬛⬛⬛⬛
Word: shewn, Count: 1969, Score: ⬛⬛⬛⬛⬛
Word: uredo, Count: 1969, Score: ⬛⬛⬛⬛⬛
Word: walds, Count: 1969, Score: ⬛⬛⬛⬛⬛
Word: whens, Count: 1969, Score: ⬛⬛⬛⬛⬛
Word: apsos, Count: 1970, Score: ⬛⬛⬛⬛⬛
Word: dykes, Count: 1970, Score: ⬛⬛⬛⬛⬛
Word: galed, Count: 1970, Score: ⬛⬛⬛⬛⬛
Word: glade, Count: 1970, Score: ⬛⬛⬛⬛⬛
Word: inspo, Count: 1970, Score: ⬛⬛⬛⬛⬛
Word: opsin, Count: 1970, Score: ⬛⬛⬛⬛⬛
Word: pions, Count: 1970, Score: ⬛⬛⬛⬛⬛
Word: psoas, Count: 1970, Score: ⬛⬛⬛⬛⬛
Word: skyed, Count: 1970, Score: ⬛⬛⬛⬛⬛
Word: soaps, Count: 1970, Score: ⬛⬛⬛⬛⬛
Word: lemon, Count: 1971, Score: ⬛⬛⬛⬛⬛
Word: melon, Count: 1971, Score: ⬛⬛⬛⬛⬛
Word: peise, Count: 1971, Score: ⬛⬛⬛🟨⬛
Word: pepsi, Count: 1971, Score: ⬛⬛⬛🟨⬛
Word: dawts, Count: 1972, Score: ⬛⬛⬛⬛⬛
Word: kutas, Count: 1972, Score: ⬛⬛⬛⬛⬛
Word: wadts, Count: 1972, Score: ⬛⬛⬛⬛⬛
Word: posit, Count: 1973, Score: ⬛⬛⬛⬛⬛
Word: topis, Count: 1973, Score: ⬛⬛⬛⬛⬛
Word: waive, Count: 1973, Score: ⬛⬛⬛⬛⬛
Word: apiol, Count: 1974, Score: 🟨⬛⬛⬛⬛
Word: argot, Count: 1974, Score: ⬛⬛⬛⬛⬛
Word: delfs, Count: 1974, Score: ⬛⬛⬛⬛⬛
Word: dipso, Count: 1974, Score: ⬛⬛⬛🟨⬛
Word: gator, Count: 1974, Score: ⬛⬛⬛⬛⬛
Word: groat, Count: 1974, Score: ⬛⬛⬛⬛⬛
Word: kievs, Count: 1974, Score: ⬛⬛⬛⬛⬛
Word: meril, Count: 1974, Score: ⬛⬛⬛⬛⬛
Word: miler, Count: 1974, Score: ⬛⬛⬛⬛⬛
Word: murls, Count: 1974, Score: ⬛⬛⬛⬛⬛
Word: outed, Count: 1974, Score: ⬛⬛⬛⬛⬛
Word: ravey, Count: 1974, Score: ⬛⬛⬛⬛⬛
Word: skive, Count: 1974, Score: ⬛⬛⬛⬛⬛
Word: tuxes, Count: 1974, Score: ⬛⬛⬛⬛⬛
Word: czars, Count: 1976, Score: ⬛⬛⬛⬛⬛
Word: frags, Count: 1976, Score: ⬛⬛⬛⬛⬛
Word: laked, Count: 1976, Score: ⬛⬛⬛⬛⬛
Word: cangs, Count: 1977, Score: ⬛⬛⬛⬛⬛
Word: pacts, Count: 1977, Score: ⬛⬛⬛⬛⬛
Word: wauls, Count: 1977, Score: ⬛⬛⬛⬛⬛
Word: bitos, Count: 1978, Score: ⬛⬛⬛⬛⬛
Word: mayst, Count: 1978, Score: ⬛⬛⬛🟨⬛
Word: muirs, Count: 1978, Score: ⬛⬛⬛⬛⬛
Word: obits, Count: 1978, Score: ⬛⬛⬛⬛⬛
Word: rimus, Count: 1978, Score: ⬛⬛⬛⬛⬛
Word: clone, Count: 1979, Score: ⬛⬛⬛⬛⬛
Word: loupe, Count: 1979, Score: ⬛⬛⬛⬛🟨
Word: poule, Count: 1979, Score: ⬛⬛⬛⬛🟨
Word: warps, Count: 1979, Score: ⬛⬛⬛⬛⬛
Word: wraps, Count: 1979, Score: ⬛⬛⬛⬛⬛
Word: mange, Count: 1980, Score: ⬛⬛⬛⬛⬛
Word: other, Count: 1980, Score: ⬛⬛⬛⬛⬛
Word: throe, Count: 1980, Score: ⬛⬛⬛⬛⬛
Word: byrls, Count: 1981, Score: ⬛⬛⬛⬛⬛
Word: chela, Count: 1981, Score: ⬛⬛🟨⬛⬛
Word: masty, Count: 1981, Score: ⬛⬛🟨⬛⬛
Word: mavis, Count: 1981, Score: ⬛⬛⬛⬛⬛
Word: bords, Count: 1983, Score: ⬛⬛⬛⬛⬛
Word: brods, Count: 1983, Score: ⬛⬛⬛⬛⬛
Word: dorbs, Count: 1983, Score: ⬛⬛⬛⬛⬛
Word: frame, Count: 1983, Score: ⬛⬛⬛⬛⬛
Word: kirns, Count: 1983, Score: ⬛⬛⬛⬛⬛
Word: pervs, Count: 1983, Score: ⬛⬛⬛⬛⬛
Word: rinks, Count: 1983, Score: ⬛⬛⬛⬛⬛
Word: cymas, Count: 1984, Score: ⬛⬛⬛⬛⬛
Word: turds, Count: 1984, Score: ⬛⬛⬛⬛⬛
Word: barfs, Count: 1985, Score: ⬛⬛⬛⬛⬛
Word: esile, Count: 1985, Score: ⬛🟨⬛⬛⬛
Word: frabs, Count: 1985, Score: ⬛⬛⬛⬛⬛
Word: otaku, Count: 1985, Score: ⬛⬛⬛⬛⬛
Word: triad, Count: 1985, Score: ⬛⬛⬛⬛⬛
Word: navel, Count: 1986, Score: ⬛⬛⬛⬛⬛
Word: venal, Count: 1986, Score: ⬛⬛⬛⬛⬛
Word: acorn, Count: 1987, Score: ⬛⬛⬛⬛⬛
Word: avows, Count: 1987, Score: ⬛⬛⬛⬛⬛
Word: caron, Count: 1987, Score: ⬛⬛⬛⬛⬛
Word: narco, Count: 1987, Score: ⬛⬛⬛⬛⬛
Word: quate, Count: 1987, Score: ⬛⬛⬛⬛🟨
Word: racon, Count: 1987, Score: ⬛⬛⬛⬛⬛
Word: auloi, Count: 1988, Score: 🟨⬛⬛⬛⬛
Word: intra, Count: 1988, Score: ⬛⬛⬛⬛⬛
Word: kulas, Count: 1988, Score: ⬛⬛⬛⬛⬛
Word: riant, Count: 1988, Score: ⬛⬛⬛⬛⬛
Word: toled, Count: 1988, Score: ⬛⬛⬛⬛⬛
Word: train, Count: 1988, Score: ⬛⬛⬛⬛⬛
Word: ardeb, Count: 1989, Score: ⬛⬛⬛⬛⬛
Word: barde, Count: 1989, Score: ⬛⬛⬛⬛⬛
Word: bared, Count: 1989, Score: ⬛⬛⬛⬛⬛
Word: beard, Count: 1989, Score: ⬛⬛⬛⬛⬛
Word: bread, Count: 1989, Score: ⬛⬛⬛⬛⬛
Word: debar, Count: 1989, Score: ⬛⬛⬛⬛⬛
Word: baker, Count: 1990, Score: ⬛⬛⬛⬛⬛
Word: brake, Count: 1990, Score: ⬛⬛⬛⬛⬛
Word: break, Count: 1990, Score: ⬛⬛⬛⬛⬛
Word: kebar, Count: 1990, Score: ⬛⬛⬛⬛⬛
Word: pokie, Count: 1990, Score: ⬛⬛⬛⬛🟨
Word: rolls, Count: 1990, Score: ⬛⬛⬛⬛⬛
Word: steys, Count: 1990, Score: ⬛⬛🟨⬛⬛
Word: agued, Count: 1991, Score: 🟨⬛⬛⬛⬛
Word: amove, Count: 1991, Score: 🟨⬛⬛⬛⬛
Word: bolar, Count: 1991, Score: ⬛⬛⬛⬛⬛
Word: boral, Count: 1991, Score: ⬛⬛⬛⬛⬛
Word: labor, Count: 1991, Score: ⬛⬛⬛⬛⬛
Word: lobar, Count: 1991, Score: ⬛⬛⬛⬛⬛
Word: homie, Count: 1992, Score: ⬛⬛⬛⬛🟨
Word: payed, Count: 1992, Score: ⬛⬛⬛⬛⬛
Word: peril, Count: 1992, Score: ⬛⬛⬛⬛⬛
Word: piler, Count: 1992, Score: ⬛⬛⬛⬛⬛
Word: plier, Count: 1992, Score: ⬛⬛⬛⬛⬛
Word: pseud, Count: 1992, Score: ⬛🟨⬛⬛⬛
Word: snaky, Count: 1992, Score: ⬛⬛⬛⬛⬛
Word: toker, Count: 1992, Score: ⬛⬛⬛⬛⬛
Word: troke, Count: 1992, Score: ⬛⬛⬛⬛⬛
Word: yanks, Count: 1992, Score: ⬛⬛⬛⬛⬛
Word: basso, Count: 1993, Score: ⬛⬛⬛⬛⬛
Word: boabs, Count: 1993, Score: ⬛⬛⬛⬛⬛
Word: bobas, Count: 1993, Score: ⬛⬛⬛⬛⬛
Word: ketol, Count: 1993, Score: ⬛⬛⬛⬛⬛
Word: pours, Count: 1993, Score: ⬛⬛⬛⬛⬛
Word: puris, Count: 1993, Score: ⬛⬛⬛⬛⬛
Word: roups, Count: 1993, Score: ⬛⬛⬛⬛⬛
Word: sirup, Count: 1993, Score: ⬛⬛⬛⬛⬛
Word: sobas, Count: 1993, Score: ⬛⬛⬛⬛⬛
Word: thema, Count: 1994, Score: ⬛⬛🟨⬛⬛
Word: anear, Count: 1995, Score: ⬛⬛⬛⬛⬛
Word: arena, Count: 1995, Score: ⬛⬛⬛⬛⬛
Word: arene, Count: 1995, Score: ⬛⬛⬛⬛⬛
Word: exuls, Count: 1995, Score: 🟨⬛⬛⬛⬛
Word: narre, Count: 1995, Score: ⬛⬛⬛⬛⬛
Word: ranee, Count: 1995, Score: ⬛⬛⬛⬛⬛
Word: reran, Count: 1995, Score: ⬛⬛⬛⬛⬛
Word: amble, Count: 1996, Score: ⬛⬛⬛⬛⬛
Word: ankus, Count: 1996, Score: ⬛⬛⬛⬛⬛
Word: blame, Count: 1996, Score: ⬛⬛⬛⬛⬛
Word: dukes, Count: 1996, Score: ⬛⬛⬛⬛⬛
Word: fauns, Count: 1996, Score: ⬛⬛⬛⬛⬛
Word: hyena, Count: 1996, Score: ⬛⬛🟨⬛⬛
Word: melba, Count: 1996, Score: ⬛⬛⬛⬛⬛
Word: snafu, Count: 1996, Score: ⬛⬛⬛⬛⬛
Word: bawrs, Count: 1997, Score: ⬛⬛⬛⬛⬛
Word: braws, Count: 1997, Score: ⬛⬛⬛⬛⬛
Word: enact, Count: 1997, Score: 🟨⬛⬛⬛⬛
Word: lysed, Count: 1997, Score: ⬛⬛🟨⬛⬛
Word: warbs, Count: 1997, Score: ⬛⬛⬛⬛⬛
Word: welds, Count: 1997, Score: ⬛⬛⬛⬛⬛
Word: barge, Count: 1998, Score: ⬛⬛⬛⬛⬛
Word: begar, Count: 1998, Score: ⬛⬛⬛⬛⬛
Word: garbe, Count: 1998, Score: ⬛⬛⬛⬛⬛
Word: brash, Count: 1999, Score: ⬛⬛⬛🟨⬛
Word: tozie, Count: 1999, Score: ⬛⬛⬛⬛⬛
Word: tways, Count: 1999, Score: ⬛⬛⬛⬛⬛
Word: unsaw, Count: 1999, Score: ⬛⬛⬛⬛⬛
Word: dogie, Count: 2000, Score: ⬛⬛⬛⬛⬛
Word: fosse, Count: 2000, Score: ⬛⬛⬛⬛⬛
Word: geoid, Count: 2000, Score: ⬛⬛⬛⬛⬛
Word: rahui, Count: 2000, Score: ⬛⬛⬛⬛⬛
Word: dukas, Count: 2001, Score: ⬛⬛⬛⬛⬛
Word: kerfs, Count: 2001, Score: ⬛⬛⬛⬛⬛
Word: blore, Count: 2002, Score: ⬛⬛⬛⬛⬛
Word: borel, Count: 2002, Score: ⬛⬛⬛⬛⬛
Word: dervs, Count: 2002, Score: ⬛⬛⬛⬛⬛
Word: khets, Count: 2002, Score: ⬛⬛⬛⬛⬛
Word: looie, Count: 2002, Score: ⬛⬛⬛⬛⬛
Word: loued, Count: 2002, Score: ⬛⬛⬛⬛⬛
Word: ollie, Count: 2002, Score: ⬛⬛⬛⬛⬛
Word: roble, Count: 2002, Score: ⬛⬛⬛⬛⬛
Word: vants, Count: 2002, Score: ⬛⬛⬛⬛⬛
Word: abled, Count: 2003, Score: ⬛⬛⬛⬛⬛
Word: baled, Count: 2003, Score: ⬛⬛⬛⬛⬛
Word: blade, Count: 2003, Score: ⬛⬛⬛⬛⬛
Word: caped, Count: 2003, Score: ⬛⬛⬛⬛⬛
Word: paced, Count: 2003, Score: ⬛⬛⬛⬛⬛
Word: guyse, Count: 2004, Score: ⬛⬛⬛🟨⬛
Word: lense, Count: 2004, Score: ⬛⬛⬛🟨⬛
Word: mento, Count: 2004, Score: ⬛⬛⬛⬛⬛
Word: monte, Count: 2004, Score: ⬛⬛⬛⬛⬛
Word: moten, Count: 2004, Score: ⬛⬛⬛⬛⬛
Word: abort, Count: 2005, Score: ⬛⬛⬛⬛⬛
Word: bison, Count: 2005, Score: ⬛⬛⬛⬛⬛
Word: boart, Count: 2005, Score: ⬛⬛⬛⬛⬛
Word: helot, Count: 2005, Score: ⬛⬛⬛⬛⬛
Word: hotel, Count: 2005, Score: ⬛⬛⬛⬛⬛
Word: tabor, Count: 2005, Score: ⬛⬛⬛⬛⬛
Word: thole, Count: 2005, Score: ⬛⬛⬛⬛⬛
Word: antae, Count: 2006, Score: ⬛⬛⬛⬛⬛
Word: dobie, Count: 2006, Score: ⬛⬛⬛⬛⬛
Word: eaten, Count: 2006, Score: ⬛⬛⬛⬛⬛
Word: enate, Count: 2006, Score: ⬛⬛⬛⬛⬛
Word: obied, Count: 2006, Score: ⬛⬛⬛⬛⬛
Word: welsh, Count: 2006, Score: ⬛⬛⬛🟨⬛
Word: lunar, Count: 2007, Score: ⬛⬛⬛⬛⬛
Word: odyls, Count: 2007, Score: ⬛⬛⬛⬛⬛
Word: sloyd, Count: 2007, Score: ⬛⬛⬛⬛⬛
Word: stony, Count: 2007, Score: ⬛⬛⬛⬛⬛
Word: syens, Count: 2007, Score: ⬛⬛🟨⬛⬛
Word: ulnar, Count: 2007, Score: ⬛⬛⬛⬛⬛
Word: urnal, Count: 2007, Score: ⬛⬛⬛⬛⬛
Word: hasty, Count: 2008, Score: ⬛⬛🟨⬛⬛
Word: swaly, Count: 2008, Score: ⬛⬛⬛⬛⬛
Word: swayl, Count: 2008, Score: ⬛⬛⬛⬛⬛
Word: yawls, Count: 2008, Score: ⬛⬛⬛⬛⬛
Word: biome, Count: 2009, Score: ⬛⬛⬛⬛🟨
Word: flesh, Count: 2009, Score: ⬛⬛⬛🟨⬛
Word: mobie, Count: 2009, Score: ⬛⬛⬛⬛🟨
Word: yawns, Count: 2009, Score: ⬛⬛⬛⬛⬛
Word: bykes, Count: 2010, Score: ⬛⬛⬛⬛⬛
Word: hoist, Count: 2010, Score: ⬛⬛⬛⬛⬛
Word: dorks, Count: 2011, Score: ⬛⬛⬛⬛⬛
Word: pansy, Count: 2011, Score: ⬛⬛⬛🟨⬛
Word: koura, Count: 2012, Score: ⬛⬛⬛⬛🟨
Word: ludos, Count: 2012, Score: ⬛⬛⬛⬛⬛
Word: aswim, Count: 2013, Score: ⬛🟨⬛⬛⬛
Word: flegs, Count: 2013, Score: ⬛⬛⬛⬛⬛
Word: mausy, Count: 2013, Score: ⬛⬛⬛🟨⬛
Word: spacy, Count: 2013, Score: ⬛⬛⬛⬛⬛
Word: vigas, Count: 2013, Score: ⬛⬛⬛⬛⬛
Word: curns, Count: 2014, Score: ⬛⬛⬛⬛⬛
Word: fecal, Count: 2014, Score: ⬛⬛⬛⬛⬛
Word: mayed, Count: 2014, Score: ⬛⬛⬛⬛⬛
Word: pelon, Count: 2014, Score: ⬛⬛⬛⬛⬛
Word: pleon, Count: 2014, Score: ⬛⬛⬛⬛⬛
Word: hilar, Count: 2015, Score: ⬛⬛⬛⬛⬛
Word: peaky, Count: 2015, Score: ⬛⬛⬛⬛⬛
Word: tense, Count: 2015, Score: ⬛⬛⬛🟨⬛
Word: wants, Count: 2015, Score: ⬛⬛⬛⬛⬛
Word: dawns, Count: 2016, Score: ⬛⬛⬛⬛⬛
Word: filos, Count: 2016, Score: ⬛⬛⬛⬛⬛
Word: foils, Count: 2016, Score: ⬛⬛⬛⬛⬛
Word: miaow, Count: 2016, Score: ⬛⬛⬛⬛⬛
Word: pelfs, Count: 2016, Score: ⬛⬛⬛⬛⬛
Word: wands, Count: 2016, Score: ⬛⬛⬛⬛⬛
Word: yirks, Count: 2016, Score: ⬛⬛⬛⬛⬛
Word: bused, Count: 2017, Score: ⬛⬛🟨⬛⬛
Word: lirot, Count: 2017, Score: ⬛⬛⬛⬛⬛
Word: triol, Count: 2017, Score: ⬛⬛⬛⬛⬛
Word: quale, Count: 2018, Score: ⬛⬛⬛⬛🟨
Word: ursid, Count: 2018, Score: ⬛⬛🟨⬛⬛
Word: expos, Count: 2019, Score: 🟨⬛⬛⬛⬛
Word: flays, Count: 2019, Score: ⬛⬛⬛⬛⬛
Word: kypes, Count: 2019, Score: ⬛⬛⬛⬛⬛
Word: ovine, Count: 2020, Score: ⬛⬛⬛⬛⬛
Word: rupia, Count: 2020, Score: ⬛⬛⬛⬛⬛
Word: flora, Count: 2021, Score: ⬛⬛⬛⬛⬛
Word: krone, Count: 2021, Score: ⬛⬛⬛⬛⬛
Word: misdo, Count: 2021, Score: ⬛⬛🟨⬛⬛
Word: plash, Count: 2021, Score: ⬛⬛⬛⬛⬛
Word: corms, Count: 2022, Score: ⬛⬛⬛⬛⬛
Word: suete, Count: 2022, Score: ⬛⬛⬛⬛⬛
Word: yarer, Count: 2022, Score: ⬛⬛⬛⬛⬛
Word: anent, Count: 2023, Score: ⬛⬛🟨⬛⬛
Word: ester, Count: 2023, Score: ⬛🟨⬛⬛⬛
Word: heres, Count: 2024, Score: ⬛⬛⬛⬛⬛
Word: sheer, Count: 2024, Score: ⬛⬛⬛⬛⬛
Word: shere, Count: 2024, Score: ⬛⬛⬛⬛⬛
Word: tyler, Count: 2024, Score: ⬛⬛⬛⬛⬛
Word: wends, Count: 2024, Score: ⬛⬛⬛⬛⬛
Word: hajis, Count: 2025, Score: ⬛⬛⬛⬛⬛
Word: gamey, Count: 2027, Score: ⬛⬛⬛⬛⬛
Word: laufs, Count: 2027, Score: ⬛⬛⬛⬛⬛
